Hospital_Name,State,District,Subdistrict,lat,lon,beds,doctors,has_emergency,has_ambulance
Get Well Hospital and Research Centre,Madhya Pradesh,Bhopal,0,23.2197853,77.3905781,0,0,False,False
Gour Hospital And Maternity Home,Madhya Pradesh,Bhopal,0,23.253657,77.4063625,0,0,False,False
Gulati Clinic,Madhya Pradesh,Bhopal,0,23.2599333,77.412615,0,0,False,False
Jawaharlal Nehru Cancer Hospital and Research Centre,Madhya Pradesh,Bhopal,0,23.2713688,77.3812494,0,0,False,False
Jayshree Hospital,Madhya Pradesh,Bhopal,0,23.2509039,77.3972148,0,0,False,False
Jeevan Dhara Hospital,Madhya Pradesh,Bhopal,0,23.2599333,77.412615,0,0,False,False
Kid Kare,Madhya Pradesh,Bhopal,0,23.2599333,77.412615,0,0,False,False
Koh -E-Fizahospital and Research Pvt Ltd,Madhya Pradesh,Bhopal,0,23.2599333,77.412615,0,0,False,False
L.B.S Hospital`,Madhya Pradesh,Bhopal,0,23.2636437,77.3937193,0,0,False,False
Mata Mandir Netra Sewa Kendra,Madhya Pradesh,Bhopal,0,23.2599333,77.412615,0,0,False,False
Meenakshi Hospital,Madhya Pradesh,Bhopal,0,23.214548,77.4293184,0,0,False,False
Miracles Chilren Hospital,Madhya Pradesh,Bhopal,0,23.2599333,77.412615,0,0,False,False
Muskan Maternity and General Hospital,Madhya Pradesh,Bhopal,0,23.2795428,77.451335,0,0,False,False
Nawaj Urology Hospital Lithotripsy Center and Maternity Home,Madhya Pradesh,Bhopal,0,23.2599333,77.412615,0,0,False,False
Ntr Hospital and Research Centre,Madhya Pradesh,Bhopal,0,23.2603077,77.4082266,0,0,False,False
Paliwal Hospital Pvt. Ltd.,Madhya Pradesh,Bhopal,0,23.2845778,77.4032922,0,0,False,False
Peoples General Hospital,Madhya Pradesh,Bhopal,0,23.2735227,77.4022108,0,0,False,False
Pushkar General Hospital,Madhya Pradesh,Bhopal,0,27.5650088,77.6593394,0,0,False,False
"Pushkom Maternity and Nursing Home, Bhopal",Madhya Pradesh,Bhopal,0,23.2572231,77.433781,0,0,False,False
S.V Eye Care and Research Centre,Madhya Pradesh,Bhopal,0,23.2615349,77.3916696,0,0,False,False
Samarpan Kidney Institute and Research Center,Madhya Pradesh,Bhopal,0,23.1945055,77.4257319,0,0,False,False
Sanjeevani Hospital,Madhya Pradesh,Bhopal,0,23.2599333,77.412615,0,0,False,False
Sharda Hospital and Diagnostic Center,Madhya Pradesh,Bhopal,0,23.218288,77.3941654,0,0,False,False
Shubham Hospital Fracture Accident Care,Madhya Pradesh,Bhopal,0,23.2696083,77.3956004,0,0,False,False
Shukla Hospital and Maternity Home,Madhya Pradesh,Bhopal,0,23.218288,77.3941654,0,0,False,False
Vijaya Maternity and Nursing Home,Madhya Pradesh,Bhopal,0,23.2599333,77.412615,0,0,False,False
Yash Hospital And Diagnostic Centre,Madhya Pradesh,Bhopal,0,23.2075997,77.4448655,0,0,False,False
A.K. Hospital,Madhya Pradesh,Bhopal,0,23.2599333,77.412615,0,0,False,False
Anupam Hospital,Madhya Pradesh,Bhopal,0,23.1715149,77.4128193,0,0,False,False
Astha Hospital,Madhya Pradesh,Bhopal,0,23.2324644,77.3940927,0,0,False,False
Faith and Hope Hospital,Madhya Pradesh,Bhopal,0,23.2404899,77.4063625,0,0,False,False
Hafeez Maternity Home and Eye Hospital,Madhya Pradesh,Bhopal,0,23.2599333,77.412615,0,0,False,False
Hajela Hospital,Madhya Pradesh,Bhopal,0,23.2318039,77.3984704,0,0,False,False
Jashdeep Hospital,Madhya Pradesh,Bhopal,0,23.2007852,77.3543133,0,0,False,False
Kshitij Hospital,Madhya Pradesh,Bhopal,0,23.2599333,77.412615,0,0,False,False
Mishra Hospital,Madhya Pradesh,Bhopal,0,23.1715149,77.4128193,0,0,False,False
Nahar Nursing Home,Madhya Pradesh,Bhopal,0,23.2367044,77.4015309,0,0,False,False
R.A Stone and Surgical Care,Madhya Pradesh,Bhopal,0,23.2324644,77.3940927,0,0,False,False
Sachin Mamta Hospital,Madhya Pradesh,Bhopal,0,23.2400638,77.4644607,0,0,False,False
Shri Maya Maternity and General Hospital,Madhya Pradesh,Bhopal,0,23.1960677,77.4723483,0,0,False,False
"Shrinath Nursing Home,Indore",Madhya Pradesh,Bhopal,0,23.2636437,77.3937193,0,0,False,False
Siddharth Eye Hospital,Madhya Pradesh,Bhopal,0,23.2324644,77.3940927,0,0,False,False
Krishna Hospital,Madhya Pradesh,Bhopal,0,23.2508464,77.4197504,0,0,False,False
Vardaan Hospital,Madhya Pradesh,Bhopal,0,23.2599333,77.412615,0,0,False,False
R.K.Hospital and Research Centre,Madhya Pradesh,Bhopal,0,23.2501999,77.4648517,0,0,False,False
Anant Shree Hospital,Madhya Pradesh,Bhopal,0,23.2507203,77.4616355,0,0,False,False
Citi Hospital,Madhya Pradesh,Bhopal,0,23.2599333,77.412615,0,0,False,False
Jeevan Jyoti Pathak Hospital,Madhya Pradesh,Bhopal,0,23.2301226,77.4351418,0,0,False,False
Navodaya Hospital And Research Centre,Madhya Pradesh,Bhopal,0,23.2301225,77.4351409,0,0,False,False
Pathak Hospital,Madhya Pradesh,Bhopal,0,23.2301226,77.4351418,0,0,False,False
Sankalp Netralya Hospital,Madhya Pradesh,Bhopal,0,23.2301227,77.4351424,0,0,False,False
Agrawal Hospital,Madhya Pradesh,Bhopal,0,23.2769379,77.4153597,0,0,False,False
Ajwani Eye Tech Centre,Madhya Pradesh,Bhopal,0,23.214548,77.4293184,0,0,False,False
Akshaya Hospital,Madhya Pradesh,Bhopal,0,23.2599333,77.412615,0,0,False,False
Anushree Hospital,Madhya Pradesh,Bhopal,0,23.2148956,77.4336221,0,0,False,False
Arihant General Hospital,Madhya Pradesh,Bhopal,0,23.2599333,77.412615,0,0,False,False
Asha Niketan Hospital,Madhya Pradesh,Bhopal,0,23.2102955,77.4400774,0,0,False,False
Bhopal Fracture Hospital,Madhya Pradesh,Bhopal,0,23.2111798,77.4329048,0,0,False,False
Colony Hospital,Madhya Pradesh,Bhopal,0,23.2569433,77.4096807,0,0,False,False
Dewani Hospital And Research Centre,Madhya Pradesh,Bhopal,0,23.206906,77.4343394,0,0,False,False
Magnesh Stone Clinic - Bhopal,Madhya Pradesh,Bhopal,0,23.2111798,77.4329048,0,0,False,False
Malti Hospital,Madhya Pradesh,Bhopal,0,23.2111798,77.4329048,0,0,False,False
Mangesh Uro Centre,Madhya Pradesh,Bhopal,0,23.2111798,77.4329048,0,0,False,False
Narmada Advance Trauma and Criticalcare Institute,Madhya Pradesh,Bhopal,0,23.2599333,77.412615,0,0,False,False
National Hospital For Heart and Critical Care,Madhya Pradesh,Bhopal,0,23.2153589,77.4393601,0,0,False,False
Nilay Hospital,Madhya Pradesh,Bhopal,0,23.193125,77.4498377,0,0,False,False
Niramaya Hospital,Madhya Pradesh,Bhopal,0,23.25929,77.4105956,0,0,False,False
Parul Hospital Pvt Ltd,Madhya Pradesh,Bhopal,0,23.228385,77.4233549,0,0,False,False
Peoples Hospital,Madhya Pradesh,Bhopal,0,23.3025413,77.4228625,0,0,False,False
Pushpanjali Hsopital,Madhya Pradesh,Bhopal,0,23.2030023,77.4349118,0,0,False,False
Red Cross Diagnostic Centre,Madhya Pradesh,Bhopal,0,17.4391338,78.4968457,0,0,False,False
Rounak Child and Eye Health Care Centre,Madhya Pradesh,Bhopal,0,23.2599333,77.412615,0,0,False,False
Shekhar Hospital,Madhya Pradesh,Bhopal,0,23.2599333,77.412615,0,0,False,False
Suditi Hospital - Bhopal,Madhya Pradesh,Bhopal,0,23.2769379,77.4153597,0,0,False,False
Sushma Hi-Tech Intensive Care Hospital and Research,Madhya Pradesh,Bhopal,0,23.2153589,77.4393601,0,0,False,False
Suyash Mother and Child Hospital,Madhya Pradesh,Bhopal,0,23.2031893,77.4136924,0,0,False,False
Aradhana Maternity And Kidney Hospital,Madhya Pradesh,Bhopal,0,23.2562751,77.4658948,0,0,False,False
Lakecity Hospital,Madhya Pradesh,Bhopal,0,23.2337962,77.439358,0,0,False,False
Peoples General Hospital Pvt Ltd,Madhya Pradesh,Bhopal,0,23.2404899,77.4063625,0,0,False,False
Roshan Maternity Child Care And General Hospital,Madhya Pradesh,Bhopal,0,23.2530581,77.4407404,0,0,False,False
Shivam Hospital,Madhya Pradesh,Bhopal,0,23.2373067,77.4393601,0,0,False,False
Vatsalya Hospital,Madhya Pradesh,Bhopal,0,23.2338732,77.4373148,0,0,False,False
Bharat Heavy Electricals Limited,Madhya Pradesh,Bhopal,0,23.2546612,77.4303583,0,0,False,False
Marsiddhi Hospital,Madhya Pradesh,Bhopal,0,23.1715149,77.4128193,0,0,False,False
Jashdeep Hospital,Madhya Pradesh,Bhopal,0,23.2074655,77.38699,0,0,False,False
N.M.R. Hospital,Madhya Pradesh,Bhopal,0,23.2301229,77.435143,0,0,False,False
Anantshree Multispeciality Hospital,Madhya Pradesh,Bhopal,0,23.2505689,77.4626358,0,0,False,False
Chirayu Medical College and Hospital,Madhya Pradesh,Bhopal,0,23.2599333,77.412615,0,0,False,False
Dr Lal Kumar Kishnani Nursing Home,Madhya Pradesh,Bhopal,0,23.2737388,77.3512286,0,0,False,False
Sewa Sedan Eye Hospital Trust,Madhya Pradesh,Bhopal,0,23.2711134,77.3397034,0,0,False,False
Bhopal Memorial Hospital and Research Center,Madhya Pradesh,Bhopal,0,23.2505232,77.4629154,0,0,False,False
Global Liver and Gastroenterology Centre,Madhya Pradesh,Bhopal,0,23.2599333,77.412615,0,0,False,False
Venus Hospital and Medical Research Centre-Bhopal,Madhya Pradesh,Bhopal,0,23.9706611,77.2533542,0,0,False,False
Naman Hospital,Madhya Pradesh,Bhopal,0,23.1911465,77.4335639,0,0,False,False
Devmata Hospital,Madhya Pradesh,Bhopal,0,23.2705329,77.4748579,0,0,False,False
Nepa Ltd. Hospital,Madhya Pradesh,Burhanpur,0,21.4532252,76.4215988,0,0,False,False
"Agrawal Fracture,Accident And Physiotherapy Centre",Madhya Pradesh,Burhanpur,0,21.3193875,76.2224273,0,0,False,False
Devashish Hospital,Madhya Pradesh,Burhanpur,0,21.3193875,76.2224273,0,0,False,False
Garg Hospital,Madhya Pradesh,Burhanpur,0,21.3193875,76.2224273,0,0,False,False
Jain Hospital,Madhya Pradesh,Burhanpur,0,21.3193875,76.2224273,0,0,False,False
Matra Seva Sadan Hospital,Madhya Pradesh,Burhanpur,0,21.3193875,76.2224273,0,0,False,False
Mujumdar Eye Hospital,Madhya Pradesh,Burhanpur,0,21.3189136,76.2461126,0,0,False,False
Nimar Hospital and Research Centre,Madhya Pradesh,Burhanpur,0,21.529633,76.8097433,0,0,False,False
Radhe-Shyam Ashirwad Hospital,Madhya Pradesh,Burhanpur,0,21.3193875,76.2224273,0,0,False,False
Sai Siddhi Hospital,Madhya Pradesh,Burhanpur,0,21.321488,76.2130409,0,0,False,False
Samarpan Children Hospital,Madhya Pradesh,Burhanpur,0,21.3193875,76.2224273,0,0,False,False
Sewalaya Hospital And Research Centre,Madhya Pradesh,Burhanpur,0,21.3193875,76.2224273,0,0,False,False
Tapti Hospital,Madhya Pradesh,Burhanpur,0,21.3193875,76.2224273,0,0,False,False
Choubey Nursing Home,Madhya Pradesh,Chhatarpur,0,24.9094946,79.5811759,0,0,False,False
District Hospital Chhindwara,Madhya Pradesh,Chhindwara,0,22.0522525,78.9369563,0,0,False,False
Malik Nursing Home Nanhe Munne Care Center,Madhya Pradesh,Chhindwara,0,22.1908392,78.7634382,0,0,False,False
Maternity and Surgical Centre,Madhya Pradesh,Chhindwara,0,22.057437,78.9381729,0,0,False,False
Shukla Nursing Homeand Diagnostic Centre,Madhya Pradesh,Balaghat,0,21.8227408,80.1791368,0,0,False,False
Siddharth Hospital,Madhya Pradesh,,0,22.057437,78.9381729,0,0,False,False
Sthapak Heart House Pvt Ltd,Madhya Pradesh,Chhindwara,0,22.057437,78.9381729,0,0,False,False
Batra Clinic and Nursing Home,Madhya Pradesh,Chhindwara,0,27.5465804,68.2094456,0,0,False,False
Fatimi Nursing Home,Madhya Pradesh,Damoh,0,23.8224432,79.4315764,0,0,False,False
Nikhil Nursing Home,Madhya Pradesh,Damoh,0,23.8380986,79.4421731,0,0,False,False
Vidhya Hospital and Research Center,Madhya Pradesh,Damoh,0,23.8360746,79.4326114,0,0,False,False
Agrawal Medicare,Madhya Pradesh,Dewas,0,22.9622672,76.0507949,0,0,False,False
Apoorva Laser And Phaco Clinic,Madhya Pradesh,Harda,0,22.4088482,77.02766,0,0,False,False
Chandra Nursing Home,Madhya Pradesh,Dewas,0,22.9622672,76.0507949,0,0,False,False
Christian Hospital,Madhya Pradesh,Dewas,0,22.7699757,76.3014896,0,0,False,False
Civil Hospital Kannod,Madhya Pradesh,Dewas,0,22.9622672,76.0507949,0,0,False,False
Community Health Centre,Madhya Pradesh,Dewas,0,22.9622672,76.0507949,0,0,False,False
Deokar Nursing Home,Madhya Pradesh,Dewas,0,22.9680212,76.0634575,0,0,False,False
Dewas Hospital And Research Centre Pvt Ltd,Madhya Pradesh,Dewas,0,22.9622672,76.0507949,0,0,False,False
Gagrani Hospital,Madhya Pradesh,Dewas,0,22.9622672,76.0507949,0,0,False,False
"Geeta Bhawan Hospital, Sonkatch.",Madhya Pradesh,Dewas,0,22.9622672,76.0507949,0,0,False,False
Joseph Hospital,Madhya Pradesh,Dewas,0,22.9622672,76.0507949,0,0,False,False
Khare Nursing Home And Maternity Home,Madhya Pradesh,Dewas,0,22.9622672,76.0507949,0,0,False,False
Kothari Nursing Home,Madhya Pradesh,Dewas,0,22.9622672,76.0507949,0,0,False,False
Krishnayan Hospital,Madhya Pradesh,Dewas,0,22.9622672,76.0507949,0,0,False,False
Kulkarni Nursing Home,Madhya Pradesh,Dewas,0,22.9622672,76.0507949,0,0,False,False
Kusum Children Nursing Home,Madhya Pradesh,Dewas,0,22.9622672,76.0507949,0,0,False,False
Lav Kush Nursing Home,Madhya Pradesh,Dewas,0,22.9622672,76.0507949,0,0,False,False
Mahatma Gandhi District Hospital,Madhya Pradesh,Dewas,0,22.9622672,76.0507949,0,0,False,False
Navodaya Hospital and Research Center,Madhya Pradesh,Dewas,0,22.9663577,76.0539264,0,0,False,False
Prabhu Prasad Chikitasalay,Madhya Pradesh,Dewas,0,22.9690341,76.0494871,0,0,False,False
Prism Hospital And Research Centre Pvt. Ltd,Madhya Pradesh,Dewas,0,22.9622672,76.0507949,0,0,False,False
Rajbharti Nursing Home,Madhya Pradesh,Dewas,0,22.7519138,75.8912888,0,0,False,False
Rogi Kalyan Samiti Mahatma Gandhi District Hospita,Madhya Pradesh,Dewas,0,22.9622672,76.0507949,0,0,False,False
Royal Nursing Home,Madhya Pradesh,Dewas,0,22.9622672,76.0507949,0,0,False,False
Saluja Hospital,Madhya Pradesh,Dewas,0,22.9622672,76.0507949,0,0,False,False
Sanskar Hospital and Research Center,Madhya Pradesh,Dewas,0,22.959319,76.0435202,0,0,False,False
Sewalaya Hospital,Madhya Pradesh,Dewas,0,22.5918286,76.9067598,0,0,False,False
Shraddha Hospital Dewas,Madhya Pradesh,Dewas,0,22.9622672,76.0507949,0,0,False,False
Shri Ram Hospital,Madhya Pradesh,Dewas,0,22.9622672,76.0507949,0,0,False,False
Choudhary Hospital,Madhya Pradesh,Dhar,0,22.6012922,75.3024655,0,0,False,False
Chouhan Hospital and Lithotripsy Center,Madhya Pradesh,Dhar,0,32.7356474,74.8680007,0,0,False,False
Malviya Hospital,Madhya Pradesh,Dhar,0,22.2138885,75.4723411,0,0,False,False
Mittal Hospital,Madhya Pradesh,Dhar,0,22.6012922,75.3024655,0,0,False,False
Shanti Nursing Home And Trama Center,Madhya Pradesh,Dhar,0,22.6012922,75.3024655,0,0,False,False
Suraj Nursing Home,Madhya Pradesh,Dhar,0,22.6012922,75.3024655,0,0,False,False
Patidar Chiktsa Sewa Saunsthan Pvt.Ltd.,Madhya Pradesh,Dhar,0,22.6012922,75.3024655,0,0,False,False
Samraddhi Child Care and General Hospital,Madhya Pradesh,Dhar,0,22.032425,74.8986045,0,0,False,False
Sehta Hospital,Madhya Pradesh,Dhar,0,22.6012922,75.3024655,0,0,False,False
Shri Guru Rajendra Manav Seva Mandir Chikitsalaya,Madhya Pradesh,Dhar,0,22.6785008,74.9463348,0,0,False,False
Adarsh Hospital and Maternity,Madhya Pradesh,Dhar,0,22.2138885,75.4723411,0,0,False,False
Mahajan Hospital,Madhya Pradesh,Dhar,0,22.6012922,75.3024655,0,0,False,False
Shree Shankar Hospital,Madhya Pradesh,Dhar,0,22.2138885,75.4723411,0,0,False,False
Vyanktesh Nursing Home and Research Centre,Madhya Pradesh,Dhar,0,22.2138885,75.4723411,0,0,False,False
Atriwal Hospital and Research Center,Madhya Pradesh,Khandwa,0,21.8246067,76.3419316,0,0,False,False
Shubham Hospital,Madhya Pradesh,Khandwa,0,21.8434782,76.3564929,0,0,False,False
Sukhayu Hospital And Maternity Home,Madhya Pradesh,Khandwa,0,22.628199,75.80421,0,0,False,False
Ankur Bal Chikitsalaya,Madhya Pradesh,Gwalior,0,26.2182871,78.1828308,0,0,False,False
Chirayu Hospital,Madhya Pradesh,Gwalior,0,26.2079109,78.1461874,0,0,False,False
Divya Drishti Eye and Laser Centre,Madhya Pradesh,Gwalior,0,26.1995364,78.1559106,0,0,False,False
Dr. Arvind Kumar Dubey,Madhya Pradesh,Gwalior,0,26.195473,78.1622712,0,0,False,False
Dubey Orthopaedic and Maternity Nursing Home,Madhya Pradesh,Gwalior,0,26.207528,78.1614311,0,0,False,False
Gupta Hospital and Maternity Home,Madhya Pradesh,Gwalior,0,26.2271955,78.2300168,0,0,False,False
I.P. and Dr. O.S. Dewan Memorial Hospital and Research,Madhya Pradesh,Gwalior,0,26.1947626,78.1607196,0,0,False,False
J S Memorial Hospital and Research Center,Madhya Pradesh,Gwalior,0,26.2161044,78.2034633,0,0,False,False
Joshi Hospital,Madhya Pradesh,Gwalior,0,26.2182871,78.1828308,0,0,False,False
Konark Hospital,Madhya Pradesh,Gwalior,0,26.1973344,78.1684973,0,0,False,False
Manav Netra Chikitsalaya,Madhya Pradesh,Gwalior,0,26.1958415,78.1516122,0,0,False,False
Mascot Hospital and Reseaech Center,Madhya Pradesh,Gwalior,0,26.1868114,78.1479327,0,0,False,False
Saraf Hospital,Madhya Pradesh,Gwalior,0,26.201312,78.1602473,0,0,False,False
Subhash Kakkad Hospital,Madhya Pradesh,Gwalior,0,26.2182871,78.1828308,0,0,False,False
Thakur Hospital,Madhya Pradesh,Gwalior,0,27.1147181,80.1484407,0,0,False,False
Time Hospital,Madhya Pradesh,Gwalior,0,26.2354859,78.2223367,0,0,False,False
Alok Nursing Home,Madhya Pradesh,Gwalior,0,26.2182871,78.1828308,0,0,False,False
Ayushman Neuro Cardio Centre and Shubham Hospital,Madhya Pradesh,Gwalior,0,26.0761268,85.7858851,0,0,False,False
Kalra Hospital,Madhya Pradesh,Gwalior,0,26.2104654,78.1996321,0,0,False,False
Koteshwar Hospital,Madhya Pradesh,Gwalior,0,26.2286867,78.1608757,0,0,False,False
M R G Hospital,Madhya Pradesh,Gwalior,0,26.2221355,78.1808808,0,0,False,False
Maheshwari Nursing Home,Madhya Pradesh,Gwalior,0,26.2123249,78.1770914,0,0,False,False
Nidaan Heart and Maternity Hospital,Madhya Pradesh,Gwalior,0,26.2178526,78.170783,0,0,False,False
Upadhyay Hospital And Research Centre Pvt Ltd - Gwalior,Madhya Pradesh,Gwalior,0,26.192112,78.1514712,0,0,False,False
Bansal Hospital,Madhya Pradesh,Gwalior,0,26.1973344,78.1684973,0,0,False,False
Dr. Kaul Hospital and Research Centre,Madhya Pradesh,Gwalior,0,26.1953714,78.1569602,0,0,False,False
Global Speciality Hospital,Madhya Pradesh,Gwalior,0,26.2182871,78.1828308,0,0,False,False
Khushhal Simriti Hospital,Madhya Pradesh,Gwalior,0,26.219394,78.1802602,0,0,False,False
Prasad Nursing Home,Madhya Pradesh,Gwalior,0,26.2318802,78.1812679,0,0,False,False
Rathi Hospital,Madhya Pradesh,Gwalior,0,26.1973344,78.1684973,0,0,False,False
Shivji Bal Chikitsalaya,Madhya Pradesh,Gwalior,0,26.1973344,78.1684973,0,0,False,False
Gauri Hospital,Madhya Pradesh,Gwalior,0,26.2182871,78.1828308,0,0,False,False
Chaudhary Nursing Home,Madhya Pradesh,Gwalior,0,26.23357,78.2222709,0,0,False,False
Kalyan Memorial And Kdj Hospital - Gwalior,Madhya Pradesh,Gwalior,0,26.2271955,78.2300168,0,0,False,False
P.N.J. Memorial Hospital,Madhya Pradesh,Gwalior,0,26.2254206,78.2237609,0,0,False,False
Vatsalya Hoapital,Madhya Pradesh,Gwalior,0,26.2182871,78.1828308,0,0,False,False
Sahara Hospital,Madhya Pradesh,Gwalior,0,26.1973344,78.1684973,0,0,False,False
Bansal Eye Hospital and Laser Surgry Center,Madhya Pradesh,Gwalior,0,26.2182871,78.1828308,0,0,False,False
Chandak Hospital,Madhya Pradesh,Gwalior,0,26.1974177,78.160884,0,0,False,False
Dewan Memorial Hospital,Madhya Pradesh,Gwalior,0,26.1947626,78.1607196,0,0,False,False
"Garg Nursing Home,",Madhya Pradesh,Gwalior,0,26.2182871,78.1828308,0,0,False,False
Garima Hospital,Madhya Pradesh,Gwalior,0,26.192112,78.1514712,0,0,False,False
Heritage Hospital Pvt. Ltd.,Madhya Pradesh,Gwalior,0,26.2071424,78.1888425,0,0,False,False
J.A Group Of Hospital,Madhya Pradesh,Gwalior,0,26.2182871,78.1828308,0,0,False,False
Mundhra Nursing Home,Madhya Pradesh,Gwalior,0,26.1953714,78.1569602,0,0,False,False
Nulife Hospital,Madhya Pradesh,Gwalior,0,26.2182871,78.1828308,0,0,False,False
Olyai Hospital,Madhya Pradesh,Gwalior,0,26.1973227,78.1608343,0,0,False,False
Ratan Jyoti Netrayalaya,Madhya Pradesh,Gwalior,0,26.2182871,78.1828308,0,0,False,False
Arun Memorial I.C.U,Madhya Pradesh,Gwalior,0,26.2123249,78.1770914,0,0,False,False
Ashirwad Hospital and Research Centre,Madhya Pradesh,Gwalior,0,26.1973344,78.1684973,0,0,False,False
Cancer Hospital And Research Institute,Madhya Pradesh,Gwalior,0,26.2182871,78.1828308,0,0,False,False
Chandra Hospital and Nursing Home,Madhya Pradesh,Gwalior,0,26.220716,78.2063696,0,0,False,False
Govil Hospital,Madhya Pradesh,Gwalior,0,26.2069299,78.2002142,0,0,False,False
Jeevan Jyoti Netralaya And Nursing Home,Madhya Pradesh,Gwalior,0,26.2182871,78.1828308,0,0,False,False
Mehra Nursing Home,Madhya Pradesh,Gwalior,0,26.2072384,78.1974088,0,0,False,False
Pariwar Hospital Multi Speciality and Research Center,Madhya Pradesh,Gwalior,0,26.1943398,78.1619006,0,0,False,False
Royal Hospital,Madhya Pradesh,Gwalior,0,26.1973344,78.1684973,0,0,False,False
Sushruta Hospital and Research Centre,Madhya Pradesh,Gwalior,0,26.2182871,78.1828308,0,0,False,False
Apoorve Eye and Phaco Clinic,Madhya Pradesh,Harda,0,22.3355446,77.0996085,0,0,False,False
Malvi Hospital,Madhya Pradesh,Hoshangabad,0,22.7548583,77.7305435,0,0,False,False
Rewa Nursing Home,Madhya Pradesh,Hoshangabad,0,22.7509181,77.7269665,0,0,False,False
Rishi Hospital,Madhya Pradesh,Hoshangabad,0,23.0438581,72.5488977,0,0,False,False
Saurabh Nurshing Home,Madhya Pradesh,Hoshangabad,0,22.7538402,77.7256879,0,0,False,False
"Dayal Multi Speciality Hospital,Itarsi.",Madhya Pradesh,Hoshangabad,0,22.6054858,77.753544,0,0,False,False
Mata Mandir Hospital,Madhya Pradesh,Hoshangabad,0,22.6054858,77.753544,0,0,False,False
Dubey Hospital,Madhya Pradesh,Hoshangabad,0,22.620557,77.7702406,0,0,False,False
